中超粤评,#genre#
Plus综合斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=j2_twn
凤凰卫视斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixtv_hd
凤凰资讯斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixinfo_hd
凤凰香港斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=hkphoenix_twn
无线新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=inews_twn
无线翡翠斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=jade_twn
无线华丽斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Wlt
无线华丽斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbjade
无线明珠斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=pearl_twn
无线娱乐斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbentertainment
千禧经典斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbclassic
VIUTV英斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=viusix_twn
RTHK-31斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=rhk31_twn
RTHK-32斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=rhk32_twn
美亚电影斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=meiyamovie_twn
天映频道马特,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestialindo
天映频道闽特,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestial
天映经典斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestial2
龙华电影斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie
龙祥电影斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=lungxiangtime_twn
纬来电影斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandmovie
东森电影斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvmovie
Astr爱奇斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Qiyi
AstrQJ国斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Quanjia
Astr欢喜斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=Huahee
闽南斯特,#genre#
东森新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvnews
Tvbs新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=tvbs_n
寰宇新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=huanyuxinwen_twn
非凡新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=feifannews_twn
民视新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ftvnew_taiwan
公视闽南斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ctv_taiwan
民视闽南斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ftvhd_taiwan
台视闽南斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ttv_taiwan
台视综合斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ttvzhonghe
八大第一斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=badafirst
八大综合斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=badazhonghe
八大戏剧斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=badadrama
中天综合斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ctizhonghe
中天娱乐斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ctient
东森综合斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvzhonghe
东森戏剧斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvdrama
东森洋片斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvwestern
东森财经斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvcaijing_twn
龙华戏剧斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuaxiju_twn
龙华偶像斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuaidol_twn
龙华洋片斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuawestern_twn
纬来日本斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandjapan
三立闽南斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan
三立戏剧斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlixiju_twn
三立综合斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlizhonghe
EYE-戏剧斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=eyetvxiju_twn
ELTa影剧斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=eltayingju_twn
Tvbs欢乐斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=tvbshuanle_twn
寰宇财经斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=huanyutaiwan_twn
广东宽频,#genre#
无线翡翠高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.121:11111
无线翡翠标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.1:11111
无线明珠高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111
无线明珠标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.2:11111
凤凰卫视标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111
星空卫视标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
澳亚卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111
广东珠江高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东新闻标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.5:11111
广东民生标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111
广东体育高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广东影视标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.11:11111
广东湾区标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.7:11111
广东少儿标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.9:11111
广东经济标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.6:11111
广东戏曲标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.120:11111
广州综合高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.36:11111
广州新闻高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111
广州法治高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.17:11111
广州法治标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.18:11111
广州竞赛高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.105:11111
CCTV-01高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.90:11111
CCTV-02高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.94:11111
CCTV-03高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.64:11111
CCTV-04高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.104:11111
CCTV-05高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.82:11111
CCTV-5+高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.25:11111
CCTV-06高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.84:11111
CCTV-07高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.27:11111
CCTV-08高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.86:11111
CCTV-09高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.29:11111
CCTV-10高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.76:11111
CCTV-11高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.44:11111
CCTV-12高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.78:11111
CCTV-13高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.69:11111
CCTV-14高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111
CCTV-15高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.42:11111
北京卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.100:11111
东方卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.48:11111
浙江卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.52:11111
江苏卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.46:11111
湖南卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.98:11111
广东卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.96:11111
深圳卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.40:11111
天津卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.62:11111
安徽卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.66:11111
辽宁卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.92:11111
山东卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.50:11111
河北卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.19:11111
河北卫视标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.20:11111
河南卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.74:11111
江西卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111
湖北卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.68:11111
四川卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111
贵州卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.58:11111
重庆卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.102:11111
广西卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111
云南卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.21:11111
东南卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.56:11111
海南卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.15:11111
海南卫视标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.16:11111
宁夏卫视标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.8:11111
甘肃卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.10:11111
吉林卫视高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.60:11111
CETV-01高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.107:11111
CETV-04高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.109:11111
动作电影高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111
劲爆体育高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.129:11111
北京纪实高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.115:11111
北京少儿标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.112:11111
金鹰卡通高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.113:11111
优漫卡通标清,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111
茶道频道高清,http://qjrhc.jydjd.top:2911/udp/224.1.100.117:11111
粤港澳闽,#genre#
Plus即时频道,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
Plus即时频道,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
广东珠江频备,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
广东体育频备,http://cdn2.132.us.kg/live/gdty/stream.m3u8
广东珠江频道,http://125.89.163.44:8888/udp/239.77.0.1:5146
广东新闻频道,http://125.89.163.44:8888/udp/239.77.0.173:5146
广东民生频道,http://125.89.163.44:8888/udp/239.77.0.225:5146
广东体育频道,http://125.89.163.44:8888/udp/239.77.0.112:5146
广东影视频道,http://125.89.163.44:8888/udp/239.77.0.217:5146
广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国频道,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广东珠江频备,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育频备,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
凤凰卫视频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
中天新闻频道,https://stream1.freetv.fun/cbc18c441841a3f6774b895ef560a5d3e5d21ef76b9ae56ba73af893a29862cb.m3u8
无线新闻频道,http://php.jdshipin.com/smt.php?id=inews_twn
无线翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽频道,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽频粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线直播频道,http://v2h.jdshipin.com/liveshow/liveshow.stream/chunklist_w10.m3u8
无线功夫频道,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河频粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河频道,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
Astr剧集频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港_C+_频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳视澳门频道,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语频道,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯频道,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac频道,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
环球电视频道,http://zb.xzxwhcb.com:9999/hls/world.m3u8
NHK新闻频英,http://61.221.215.25:8800/hls/51/index.m3u8
tvbs闽南频特,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧频特,http://61.221.215.25:8800/hls/41/index.m3u8
八大戏剧频特,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一频特,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合频特,http://61.221.215.25:8800/hls/56/index.m3u8
中天娱乐频特,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩频特,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
amc电影频英,http://61.221.215.25:8800/hls/43/index.m3u8
ASC搜索频英,http://61.221.215.25:8800/hls/50/index.m3u8
Diso综合频英,http://61.221.215.25:8800/hls/1/index.m3u8
民视闽南频道,http://37.27.111.214:8080/live/6/hls.m3u8
中视闽南频道,http://37.27.111.214:8080/live/7/hls.m3u8
华视闽南频道,http://37.27.111.214:8080/live/8/hls.m3u8
龙华洋片频道,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮歌厅国,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游频道,http://37.27.111.214:8080/live/10/hls.m3u8
博斯高球频壹,http://37.27.111.214:8080/live/13/hls.m3u8
博斯运动频壹,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限频道,http://37.27.111.214:8080/live/15/hls.m3u8
HISTORY频道,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影频道,http://37.27.111.214:8080/live/28/hls.m3u8
CINEMA-频道,http://37.27.111.214:8080/live/30/hls.m3u8
广东频高,#genre#
广东珠江[HD],http://121.11.160.7:9901/tsfile/live/0018_1.m3u8
广东新闻[HD],http://121.11.160.7:9901/tsfile/live/1000_1.m3u8
广东民生[HD],http://121.11.160.7:9901/tsfile/live/1001_1.m3u8
广东影视[HD],http://121.11.160.7:9901/tsfile/live/1002_1.m3u8
广东湾区[HD],http://121.11.160.7:9901/tsfile/live/1005_1.m3u8
广东经济[HD],http://121.11.160.7:9901/tsfile/live/1004_1.m3u8
广东少儿[HD],http://121.11.160.7:9901/tsfile/live/1029_1.m3u8
普宁综合[HD],http://121.11.160.7:9901/tsfile/live/1023_1.m3u8
揭东综合_MD,http://121.11.160.7:9901/tsfile/live/0019_1.m3u8
潮州综合_MD,http://121.11.160.7:9901/tsfile/live/1019_1.m3u8
童年频道,#genre#
圣斗士集解叁,http://home.wwang.pw:35455/douyu/10349501
足球小将剧集,http://home.wwang.pw:35455/douyu/997925
足球小将轮播,http://home.wwang.pw:35455/douyu/11870067
灌篮高手剧集,http://home.wwang.pw:35455/yy/1356243352
头文字D解说,http://home.wwang.pw:35455/douyu/9837291
叮当全集解说,http://home.wwang.pw:35455/douyu/9445279
料理小当家集,http://home.wwang.pw:35455/douyu/8231658
柯南剧场版集,http://home.wwang.pw:35455/douyu/6484910
抖音电台,#genre#
爆改版看预谋,http://rihou.cc:555/mp4?id=lndjlll.mp4
电台粤直播壹,http://home.wwang.pw:35455/bilibili/31224575
电台轮直播贰,http://home.wwang.pw:35455/douyin/16227368958
电台轮直播伍,http://home.wwang.pw:35455/bilibili/22748374
电台轮直播陆,http://home.wwang.pw:35455/bilibili/1947330192
电台轮直播柒,http://home.wwang.pw:35455/douyin/864813804888
电台轮直播捌,http://home.wwang.pw:35455/douyin/552402432033
电台轮直播玖,http://home.wwang.pw:35455/douyin/69285055446
电台轮直播拾,http://home.wwang.pw:35455/douyin/708360490144
电台轮播拾壹,http://home.wwang.pw:35455/bilibili/14622512
电台轮播壹贰,http://home.wwang.pw:35455/bilibili/25208224
电台轮播壹叁,http://home.wwang.pw:35455/bilibili/32747854
电台轮播壹伍,http://home.wwang.pw:35455/bilibili/1749142526
电台轮播壹柒,http://home.wwang.pw:35455/bilibili/1769479946
电台轮播壹玖,http://home.wwang.pw:35455/bilibili/27660328
电台轮播贰壹,http://home.wwang.pw:35455/bilibili/1884452698
电台轮播贰叁,http://home.wwang.pw:35455/bilibili/266845
Ray总-抖直播,http://home.wwang.pw:35455/douyin/847105707221
dv现场抖直播,http://home.wwang.pw:35455/douyin/469457683016
央视网抖直播,http://home.wwang.pw:35455/douyin/870887192950
央影网抖直播,http://home.wwang.pw:35455/douyin/208823316033
新华社抖直播,http://home.wwang.pw:35455/douyin/403447259997
中山网抖直播,http://home.wwang.pw:35455/douyin/954175180811
广东4k抖直播,http://home.wwang.pw:35455/douyin/450779218335
今日关注抖播,http://home.wwang.pw:35455/douyin/302453514547
央视新闻抖播,http://home.wwang.pw:35455/douyin/282773369501
央视频看抖播,http://home.wwang.pw:35455/douyin/50828500437
人民日报抖播,http://home.wwang.pw:35455/douyin/35849862298
海南日报抖播,http://home.wwang.pw:35455/douyin/33068222133
海南电视抖播,http://home.wwang.pw:35455/douyin/402523360291
湖南新闻抖播,http://home.wwang.pw:35455/douyin/27594494041
广东频道,#genre#
广州综合频道,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州影视频道,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi
CCTV-01电信,http://125.89.163.44:8888/udp/239.77.1.17:5146
CCTV-02电信,http://125.89.163.44:8888/udp/239.77.1.158:5146
CCTV-03电信,http://125.89.163.44:8888/udp/239.77.0.169:5146
CCTV-04电信,http://125.89.163.44:8888/udp/239.77.1.163:5146
CCTV-05电信,http://125.89.163.44:8888/udp/239.77.0.170:5146
CCTV-5+电信,http://125.89.163.44:8888/udp/239.77.0.87:5146
CCTV-06电信,http://125.89.163.44:8888/udp/239.77.0.171:5146
CCTV-07电信,http://125.89.163.44:8888/udp/239.77.1.159:5146
CCTV-08电信,http://125.89.163.44:8888/udp/239.77.0.172:5146
CCTV-09电信,http://125.89.163.44:8888/udp/239.77.1.160:5146
CCTV-10电信,http://125.89.163.44:8888/udp/239.77.1.113:5146
CCTV-11电信,http://125.89.163.44:8888/udp/239.77.1.238:5146
CCTV-12电信,http://125.89.163.44:8888/udp/239.77.1.109:5146
CCTV-13电信,http://125.89.163.44:8888/udp/239.77.0.188:5146
CCTV-14电信,http://125.89.163.44:8888/udp/239.77.1.161:5146
CCTV-15电信,http://125.89.163.44:8888/udp/239.77.1.239:5146
CCTV-16电信,http://125.89.163.44:8888/udp/239.77.0.165:5146
CCTV-17电信,http://125.89.163.44:8888/udp/239.77.1.121:5146
CGT英语电信,http://125.89.163.44:8888/udp/239.77.0.199:5146
CGT西语电信,http://125.89.163.44:8888/udp/239.77.0.221:5146
CGT法语电信,http://125.89.163.44:8888/udp/239.77.0.228:5146
CGT阿语电信,http://125.89.163.44:8888/udp/239.253.43.200:5146
CGT俄语电信,http://125.89.163.44:8888/udp/239.253.43.201:5146
北京卫视电信,http://125.89.163.44:8888/udp/239.77.1.4:5146
东方卫视电信,http://125.89.163.44:8888/udp/239.77.1.218:5146
浙江卫视电信,http://125.89.163.44:8888/udp/239.77.1.33:5146
江苏卫视电信,http://125.89.163.44:8888/udp/239.77.1.18:5146
湖南卫视电信,http://125.89.163.44:8888/udp/239.77.1.5:5146
广东卫视电信,http://125.89.163.44:8888/udp/239.77.1.19:5146
深圳卫视电信,http://125.89.163.44:8888/udp/239.77.1.3:5146
安徽卫视电信,http://125.89.163.44:8888/udp/239.77.1.92:5146
天津卫视电信,http://125.89.163.44:8888/udp/239.77.1.141:5146
山东卫视电信,http://125.89.163.44:8888/udp/239.77.1.142:5146
江西卫视电信,http://125.89.163.44:8888/udp/239.77.1.219:5146
湖北卫视电信,http://125.89.163.44:8888/udp/239.77.1.93:5146
辽宁卫视电信,http://125.89.163.44:8888/udp/239.77.1.103:5146
贵州卫视电信,http://125.89.163.44:8888/udp/239.77.1.221:5146
